20
977 921
472 404 -642
636 449 -971
28 171 -650
852 263 933
492 650 0
97 428 746
350 539 -960
126 56 -453
553 951 -79
111 745 28
56 78 -29
467 783 913
562 916 -294
344 283 656
645 503 -728
59 872 56
324 870 958
336 177 -562
866 404 -691
882 83 -146
178 642 -187
609 803 -290
653 18 -465
687 231 283
420 122 796
471 884 637
417 604 425
708 883 491
571 215 89
843 540 790
61 49 -318
887 255 479
872 321 -491
955 678 637
149 949 183
799 593 641
493 561 -141
284 252 -989
817 854 118
605 182 806
863 212 -449
754 621 -860
967 405 -886
233 404 930
826 917 937
349 690 -472
826 452 392
508 793 500
793 423 143
26 558 -549
188 312 480
952 569 -750
880 724 -909
219 999 299
429 148 279
738 518 -429
238 796 849
228 36 364
132 294 352
713 290 376
154 339 665
819 258 -288
736 923 -411
475 918 -286
498 457 645
221 298 -414
159 790 -613
189 501 885
843 171 -625
427 572 529
416 512 -170
450 766 967
947 178 324
500 731 919
207 830 781
85 941 903
817 176 -858
705 265 317
117 419 443
932 776 -643
369 291 362
215 870 -226
597 192 -723
903 21 -899
167 80 -967
454 740 524
274 853 -581
400 346 -578
890 73 -363
501 675 -854
806 441 189
783 967 559
887 437 939
490 887 275
849 17 223
967 870 583
493 306 398
972 726 -595
580 944 -96
492 739 -220
840 819 -685
316 408 667
194 53 12
469 950 829
959 481 855
848 918
192 269 -874
275 528 286
759 742 630
142 747 -95
129 324 182
26 162 320
815 644 -21
648 156 713
374 833 122
734 381 827
709 784 -580
732 663 -846
34 334 516
387 269 164
653 299 271
373 42 607
23 833 810
213 497 442
763 244 -358
196 201 353
400 115 231
751 95 -133
797 703 389
275 681 -777
91 829 998
124 220 880
758 83 -708
604 257 831
22 291 870
748 408 -16
147 245 -775
799 61 -792
616 224 914
636 253 183
506 480 297
710 76 -266
114 572 -404
769 489 -981
793 226 9
37 106 188
725 518 174
99 243 612
105 817 416
405 144 878
74 275 -41
136 112 -85
55 668 634
838 52 886
218 369 643
450 471 -645
258 67 -231
775 769 882
200 317 140
372 714 26
740 417 698
39 720 -667
362 327 -243
313 254 -133
660 325 245
91 417 -252
387 581 -805
449 396 -551
550 295 906
171 602 -854
58 636 924
336 161 -111
477 259 -53
444 254 -12
207 391 376
259 270 -65
224 19 738
340 662 -994
356 792 -193
529 651 -856
339 122 -200
372 769 -227
615 220 -528
703 662 -841
477 162 -753
546 443 156
557 823 -836
420 701 -898
382 261 -686
558 494 752
46 595 -542
267 373 -414
30 117 913
674 117 52
286 48 93
812 492 846
415 811 318
652 67 600
388 123 563
118 205 722
240 662 137
206 4 -720
761 788 455
554 663 -617
145 279 558
105 519 -960
699 34 -992
446 714 -817
288 670 90
490 346 480
116 576 -425
289 269 -152
527 446 920
541 217 556
452 558 -610
256 713 620
288 743 -851
408 421 830
210 361 551
40 194 -854
254 49 13
569 420 -984
488 516 790
731 617 -650
315 6 -557
664 561 -723
596 767 270
651 425 100
618 6 429
778 806 -426
241 114 632
201 392 -220
362 596 493
661 787 502
33 551 337
530 237 -356
378 368 -884
265 652 -471
415 358 892
704 576 -158
425 737 -158
203 12 -980
15 756 383
642 153 144
9 519 174
333 496 880
150 620 -852
338 238 -20
122 593 551
675 136 391
730 517 -372
503 201 -328
682 475 -687
465 518 818
33 431 -890
753 149 996
801 217 603
646 645 -904
47 503 -859
50 730 264
177 753 336
587 764 -844
476 296 384
663 146 854
792 574 -62
671 118 -282
666 746 -344
802 810 45
435 93 -377
108 543 483
296 567 -151
189 826 -174
456 425 938
236 265 -202
54 482 -290
462 503 -732
335 383 890
326 560 728
802 75 511
136 820 -342
371 314 -134
104 94 802
777 169 -63
91 385 894
134 471 -559
307 404 150
73 749 360
658 415 -783
696 321 968
4 699 120
434 280 62
202 114 -822
626 831 -745
534 794 74
341 240 -753
152 622 -601
116 233 461
82 837 286
420 619 526
547 192 -919
275 589 -229
523 115 622
661 674 -70
166 113 383
330 599 544
659 684 51
204 125 310
555 316 457
231 440 -847
141 614 152
597 733 -649
248 360 251
172 386 -212
766 746 -986
610 754 -701
228 687 764
339 331 -483
402 560 783
36 551 -542
137 518 33
501 268 134
168 214 422
133 745 172
561 553 -327
753 588 351
491 180 592
138 273 -609
437 473 -41
738 342 -970
429 423 -104
769 18 -674
37 419 -364
731 380 -880
507 154 -799
312 103 295
459 182 -442
301 588 841
10 62 864
755 221 31
769 442 -711
315 613 -149
124 829 -75
513 57 -533
641 585 -736
744 359 268
488 376 439
158 300 -902
646 799 -771
656 304 274
50 841 326
55 378 775
303 223 916
472 325 417
185 496 736
582 349 -26
45 211 -744
549 530 921
221 766 -956
180 600 -112
846 404 535
625 815 -861
133 228 -523
260 466 144
608 566 -930
296 607 212
284 588 -498
623 731 560
567 167 -196
746 523 -235
477 49 298
358 410 529
657 114 553
388 348 648
568 387 -574
785 441 -299
339 245 771
637 566 -961
567 86 132
461 644 825
537 748 340
374 124 -229
437 48 -520
381 92 987
722 201 -902
488 19 -984
358 824 249
609 465 -490
450 458 -610
672 109 713
575 509 -898
480 300 883
524 216 196
46 78 -278
520 18 91
675 579 805
474 737 -167
669 519 -445
724 773 -87
431 566 -206
269 811 -913
312 296 -582
565 110 -367
95 805 168
690 653 -153
221 170 -600
417 360 -447
490 578 969
810 603 676
705 28 45
391 398 -864
619 500 837
66 394 -927
160 548 430
533 468 -383
752 373 724
262 36 489
497 828 -467
812 398 -429
56 466 712
782 343 -685
514 616 763
372 384 -810
447 61 651
734 296 200
189 824 478
791 840 -943
221 797 -221
457 154 -863
815 157 279
83 347 46
419 169 -167
367 618 363
149 301 -576
239 26 436
184 598 -6
638 159 138
512 553 -579
288 379 -717
3 53 705
227 802 -981
204 232 148
801 222 -608
817 807 10
503 73 -722
232 523 223
495 282 -372
385 603 -470
210 168 -346
685 294 288
407 437 952
722 496 816
725 595 212
233 535 -327
360 620 576
63 756 648
283 708 -671
387 258 502
453 815 140
30 611 633
130 257 -498
372 746 158
340 812 -56
825 342 -791
649 479 -782
80 58 -801
422 484 168
10 820 -606
2 432 807
137 437 -620
703 504 996
729 449 -118
308 815 -644
768 555 -977
550 27 -796
429 449 -620
78 403 -633
687 279 752
789 389 -46
385 98 387
399 531 498
386 369 -768
296 372 -650
393 196 149
675 310 184
511 832 252
845 156 -35
846 678 -651
266 272 855
628 842 -637
507 72 -379
694 146 548
350 392 563
834 633 336
493 169 -838
353 795 873
601 568 433
402 405 -774
554 253 589
175 271 -361
369 661 344
590 501 -756
129 396 430
704 353 933
392 580 -6
642 77 -519
302 63 89
777 394 441
102 259 -501
472 207 -220
767 148 385
46 601 647
835 520 -276
503 809 -984
660 135 704
415 576 772
425 298 461
161 255 -351
306 288 61
689 392 5
23 285 -803
760 525 -55
683 604 -425
657 445 4
581 29 838
552 107 487
713 585 -926
54 439 -286
630 633 581
458 680 -941
475 591 -115
7 810 141
111 88 798
291 476 -475
350 153 950
413 27 -384
119 311 385
407 175 -978
236 819 -237
474 493 606
254 502 200
210 152 -350
375 628 852
280 691 424
43 63 762
648 802 -697
20 369 198
713 292 549
138 693 940
652 722 996
21 452 -191
211 37 -509
743 240 -104
746 536 452
147 53 -979
816 142 -448
455 198 160
68 31 635
456 212 206
341 113 -477
18 82 35
638 814 -641
536 29 686
115 24 120
340 85 -537
158 708 955
390 639 -571
680 38 -947
832 429 212
409 553 -540
10 149 -837
39 562 -481
282 762 511
722 152 -585
63 775 792
20 321 -224
351 301 861
794 17 494
163 437 837
573 555 311
191 421 -632
429 250 -48
592 50 69
259 194 -413
105 103 187
2 733 698
560 407 853
54 806 -327
269 397 -56
538 782 -883
570 564 681
112 753 334
643 775 -127
630 620 46
50 738 -807
346 489 -258
537 450 -316
665 608 499
148 232 419
440 642 -852
710 516 25
130 309 -216
633 815 985
732 459 1000
101 769 -208
159 597 -692
511 312 -815
691 128 523
476 137 -634
82 259 421
269 198 648
250 164 -890
793 413 817
151 516 -622
140 198 49
155 714 607
820 10 799
173 64 -351
154 6 -751
591 255 736
376 732 -592
332 279 141
397 792 915
200 843 -39
103 505 597
326 295 -919
224 184 934
282 320 421
257 468 -69
747 784 -620
268 74 70
226 786 529
848 665 -26
821 701 864
717 297 424
607 51 539
673 404 970
151 779 521
260 108 614
715 648 -226
170 767 704
22 468 770
542 815 711
739 764 -27
48 658 -919
113 394 -212
509 583 -467
297 235 182
540 122 -187
766 716 126
80 563 955
543 351 -287
517 599 927
296 708 -483
289 604 -86
193 763 745
547 654 408
502 349 706
497 484 -171
273 808 -976
420 238 960
355 641 63
487 122 152
611 803 -731
101 466 -875
280 148 -212
111 523 -357
725 326 548
562 260 482
44 569 -490
367 185 338
838 582 475
382 846 -372
192 721 228
366 702 519
337 747 252
180 692 -580
100 277 742
776 109 168
648 83 128
66 752 141
793 181 -174
602 517 -4
592 261 -720
739 745 449
89 211 759
107 21 446
358 753 -808
514 286 495
507 324 -349
673 277 568
408 290 -192
390 514 682
260 69 -727
716 536 463
152 244 -151
522 250 -806
714 65 681
468 780 -111
190 626 -476
615 46 32
222 12 607
330 809 -37
671 608 -633
40 793 -895
108 282 947
427 639 725
174 106 -749
137 340 4
766 722 751
254 212 -510
34 669 908
716 402 588
143 42 -367
829 362 -864
613 373 980
799 44 362
247 232 -915
410 467 931
250 831 950
145 472 273
547 267 915
89 34 -305
107 523 -623
190 309 141
348 475 712
384 413 -923
699 410 45
337 434 101
158 363 195
405 755 723
325 450 -217
467 431 71
715 440 207
342 709 -344
265 724 22
283 409 205
657 9 -24
703 82 -778
489 113 -908
576 290 -534
366 503 -804
531 293 988
268 460 731
200 396 -778
18 488 -384
549 65 -100
679 443 -342
343 312 -838
785 406 656
180 110 -806
722 475 -251
442 233 -890
563 495 -859
241 3 -787
196 711 316
536 452 373
745 710 54
728 696 823
647 70 212
51 444 -9
389 359 662
456 556 -38
359 798 -19
677 315 -938
486 227 159
142 847 904
126 218 -988
390 587 -497
125 1 -758
839 334 -549
689 458 19
244 403 888
522 258 54
374 89 -579
638 564 305
503 603 -1
694 95 -810
309 746 690
500 550 21
13 476 107
318 189 657
325 28 391
434 299 -721
204 633 -979
42 717 -670
748 262 -778
517 266 172
836 118 -971
366 1 960
402 802 -245
758 610 768
660 446 501
771 46 722
628 189 -37
789 372 -893
326 626 -527
321 460 -85
641 349 401
47 122 -820
556 306 667
333 229 794
2 748 -227
433 2 946
119 691 805
117 768 -224
659 519 482
676 115 -680
8 705 772
629 342 554
809 70 -731
152 48 25
840 268 -426
288 347 374
252 411 525
610 141 -752
368 171 -718
128 212 -761
554 403 477
686 140 -793
826 81 -722
15 545 972
535 29 -531
820 227 -351
362 260 -305
604 324 -579
448 208 -440
608 132 -666
818 640 249
615 165 631
733 686 -873
406 143 -118
161 297 781
56 460 791
213 566 936
155 101 932
608 494 -253
721 161 964
127 353 238
206 266 -34
284 352 -5
752 673 -817
560 606 603
512 64 22
736 254 830
845 483 127
834 807 275
6 477 500
71 226 105
127 572 308
292 598 440
473 145 391
473 246 748
801 262 547
245 400 -733
201 307 -434
285 413 -903
22 48 -826
297 305 44
449 665 -491
556 518 738
719 300 481
109 137 949
655 345 -34
805 590 -917
842 585 -385
304 168 -530
748 72 696
129 699 895
251 439 340
120 200 210
373 558 -156
666 549 -429
95 508 -122
397 185 -326
141 469 158
197 729 291
539 193 326
833 838 238
696 749 348
604 692 16
684 372 569
215 636 -283
513 292 511
679 237 -128
204 228 -312
405 376 -134
429 800 695
707 523 -519
325 42 -864
243 392 46
412 619 -133
447 671 -172
416 400 750
498 822 -592
725 654 -458
141 161 -788
775 293 237
714 176 -98
627 264 -262
446 416 -680
724 128 -371
4 453 -171
299 419 -845
260 429 25
268 784 -749
242 746 764
371 218 -89
175 846 520
32 539 -533
150 656 -759
763 374 -736
278 780 -95
250 690 813
656 832 -760
492 182 -385
456 588 182
617 198 432
347 329 388
283 824 647
762 723 657
678 352 496
251 353 550
11 577 -968
712 58 -430
461 38 -762
666 762 206
817 462 107
719 220 -43
134 714 -85
487 389 613
5 575 174
622 692 763
221 839 315
490 266 657
590 155 -169
337 315 -501
21 264 -251
491 733 705
110 370 -513
728 425 -849
754 182 -218
840 404 -558
391 502 725
215 118 -898
804 641 -624
99 337 -115
104 759 719
734 644 319
847 829 -107
17 568 -174
569 394 15
166 238 493
836 217 -704
705 385 618
571 23 -117
797 391 -534
190 600 -627
576 700 417
768 433 721
283 635 774
294 162 -764
660 576 -606
265 819 -624
574 698 -735
717 314 -455
252 117 364
160 500 747
685 572 -507
268 741 433
639 828 -151
574 784 154
459 776 -792
729 170 332
115 404 833
814 316 49
447 797 603
144 249 545
193 559 -610
628 199 457
11 426 -478
708 441 795
87 493 -630
746 276 -926
544 843 588
742 645 -991
282 495 -834
356 645 -332
753 563 -434
549 562 -173
847 494 47
149 484 -943
72 249 962
208 839 729
774 732 912
778 462 781
796 495 -205
841 600 -879
422 282 521
425 150 681
425 379 949
767 334 488
785 330 959
96 466 24
392 382 -190
29 658 -582
525 354 414
18 321 -466
89 312 -140
405 336 -23
34 81 -379
196 188 962
274 831 796
790 191 -793
137 150 -955
288 102 606
168 706 396
724 317 -684
327 90 -28
348 676 128
264 182 -783
781 753 972
747 313 -27
726 583 136
470 150 623
941 889
893 222 -158
76 29 828
302 572 403
320 177 861
80 252 73
764 934 -536
577 272 -350
70 127 514
423 724 -971
785 745 299
342 873 677
219 223 -775
455 96 -691
302 98 430
616 370 -215
782 689 -449
44 487 830
285 113 230
91 156 730
584 465 796
348 336 -568
353 319 -341
312 84 430
230 597 -969
735 814 -736
502 145 121
82 142 -685
298 796 -992
891 524 -630
496 728 986
394 581 353
566 388 792
358 582 866
265 776 408
333 503 740
649 319 977
305 821 -932
863 755 -275
89 17 152
895 563 -643
484 824 -896
560 450 -459
620 32 568
751 575 -847
96 614 630
256 408 7
562 406 270
179 16 -715
431 531 796
103 67 -228
349 54 -233
852 875 511
367 316 -429
626 100 -226
765 219 -563
440 733 -442
532 306 283
312 782 338
694 777 -409
501 679 351
90 27 459
693 279 554
648 788 -897
918 732 383
835 702 15
728 914 297
743 704 -399
937 440 328
555 679 89
281 173 -351
277 179 -414
137 729 513
173 899 -746
45 191 -485
413 623 -182
694 602 600
656 395 897
759 570 -734
603 699 730
172 260 142
760 368 -929
145 893 594
754 52 -963
687 542 -640
443 811 431
597 789 -7
837 284 732
856 722 81
263 677 -704
483 791 843
245 248 1000
705 414 603
411 332 322
385 384 -898
678 350 225
684 466 138
731 580 -17
729 61 -52
488 401 -568
119 323 -494
477 90 -542
741 701 -580
329 188 412
358 839 -715
337 86 -820
400 37 715
37 597 687
298 25 722
421 753 221
14 694 -727
486 886 -549
19 135 835
7 818 -851
342 512 440
413 428 842
287 235 130
378 636 514
321 772 -4
858 184 -76
599 802 -18
272 100 -802
867 189 600
439 617 233
793 536 39
734 759 847
255 898 916
66 455 847
767 587 -797
899 67 708
479 645 204
191 533 -594
580 411 995
683 185 959
768 166 378
813 600 -728
88 234 -852
875 378 -464
649 499 191
821 598 -239
587 155 -263
922 80 552
172 685 -412
251 562 -111
843 711 -637
906 666 -299
114 752 -41
755 430 753
626 748 586
74 109 680
165 575 88
555 289 -871
659 444 96
123 552 -647
247 172 -822
682 910 214
570 151 -920
140 928 390
434 53 -167
508 352 94
742 263 -560
912 923 628
76 263 343
771 8 60
887 223 140
603 833 309
341 98 -808
370 669 817
599 379 -780
912 89 -648
11 217 281
477 914 961
627 834 9
189 511 749
324 824 -975
324 763 877
144 923 -404
148 76 815
443 896 -585
857 282 526
298 404 -660
785 501 73
495 914 -115
189 678 927
417 356 -640
367 184 537
847 513 -966
307 674 -632
248 367 495
153 451 -505
540 782 359
901 165 -91
555 50 -390
343 778 -927
832 768 291
721 330 691
670 565 -867
202 317 103
105 628 449
660 815 580
599 254 -512
47 515 -878
252 187 -822
819 129 -363
868 128 -750
881 164 49
235 548 858
401 191 734
511 155 217
579 228 -493
898 319 572
422 797 -201
572 295 -316
688 369 -499
204 461 601
519 248 -653
251 329 -911
920 107 601
764 208 157
624 547 -904
233 815 642
864 764 -93
434 231 -268
924 500 -908
72 141 -403
345 464 109
14 350 -733
904 173 462
856 496 966
401 937 222
503 607 212
117 749 463
892 411 -970
782 876 -451
635 19 -244
447 513 -581
67 798 721
109 552 955
312 331 -451
872 362 965
738 413 362
454 715 -42
735 125 -390
624 671 -577
106 369 -714
663 560 923
344 291 -413
833 419 989
241 410 -271
757 159 -56
617 405 -905
151 929 -862
486 940 501
175 136 -513
631 689 -230
376 127 -666
422 509 795
358 620 -42
832 642 -754
132 593 -559
40 222 -460
225 577 -456
114 84 -289
66 336 -848
174 482 -376
531 300 -766
512 563 703
579 277 215
747 13 170
501 888 505
213 883 -819
490 80 -624
513 25 -558
502 538 -610
507 676 -361
8 697 641
504 300 939
177 39 954
75 129 113
818 850 -53
703 397 131
288 827 -103
287 45 -687
376 846 -242
329 387 -139
757 487 270
218 781 -847
335 350 936
108 585 -460
516 717 214
852 602 664
491 744 259
262 690 -787
225 603 87
656 776 -503
219 251 -724
643 575 273
921 252 128
826 400 -32
197 447 134
935 362 900
391 242 -232
103 388 739
398 592 888
278 486 4
41 637 -989
221 898 -23
585 793 917
926 697 -942
316 834 652
571 429 347
373 495 804
191 697 -257
531 179 -765
568 269 -821
696 240 -390
214 807 -906
834 319 -194
372 45 -212
211 40 -518
556 16 258
495 562 641
770 474 -195
525 176 676
830 96 208
456 424 -401
556 839 -171
376 498 -152
218 662 895
567 878 599
760 699 377
932 720 -999
307 150 -185
712 765 -301
655 29 257
939 614 549
837 941 25
176 175 -223
106 489 -112
584 290 226
596 229 899
336 524 255
391 916 195
626 546 -340
502 204 -686
477 138 -861
521 29 -749
96 754 -824
430 452 628
351 553 -753
243 433 957
145 387 -105
379 911 -53
770 917 -986
763 600 934
930 511 -901
80 173 -932
199 29 -40
197 32 730
462 824 81
537 270 499
892 46 972
141 700 -833
175 230 400
305 478 173
565 759 -285
165 635 -73
210 635 269
93 47 117
387 733 971
751 164 549
739 20 569
421 367 -907
406 170 -442
712 685 -823
249 513 -702
273 609 -463
401 103 333
858 824 445
160 609 -777
597 356 497
152 593 -70
282 257 -25
556 229 -137
655 243 -24
409 62 904
286 233 -217
698 459 181
372 497 -822
189 545 -767
657 775 -845
793 706 -357
818 347 -558
226 236 709
865 336 -792
764 176 -23
426 574 -441
122 138 -580
884 925 468
332 536 16
720 765 -210
375 931 780
60 92 352
843 918 36
659 657 -458
328 373 -972
245 179 -652
276 149 -4
107 679 -404
307 216 -983
290 524 -738
757 70 -51
570 255 156
770 196 210
396 344 938
11 808 463
616 261 231
556 781 -463
669 527 -116
457 710 896
333 845 -262
352 263 -677
780 521 140
295 858 69
883 789 361
307 442 -846
801 406 -239
23 938 802
387 552 -655
501 483 159
881 677 709
269 200 725
221 198 -472
466 590 -517
43 639 -626
872 769 978
753 499 832
320 178 967
520 321 -461
675 79 935
122 80 664
290 928 232
66 881 624
817 615 -57
459 774 -382
588 671 991
94 789 -789
582 35 744
402 814 72
754 568 411
507 432 988
438 335 679
796 697 -452
753 701 456
465 418 173
720 250 907
140 940 -146
871 666 158
514 542 -130
815 662 84
865 267 -446
685 372 339
60 369 -532
134 470 615
234 370 -794
935 592 -370
522 793 -775
548 479 779
613 142 567
860 446 -361
431 831 132
855 627 -353
909 540 699
368 661 -708
514 508 -145
640 688 123
543 717 212
523 164 -506
585 893 594
159 5 61
329 704 571
307 680 -481
653 837 252
840 436 866
423 299 -392
603 2 684
213 137 -304
649 319 510
419 774 -994
320 604 154
201 878 -949
594 282 -659
611 386 -501
38 272 931
124 180 714
716 787 324
90 1 -959
252 236 801
557 788 127
915 389 -913
322 9 613
868 775 698
688 539 779
308 270 -353
904 666 -970
819 860 888
925 757 89
382 87 -694
712 499 423
439 5 356
495 318 -55
270 5 588
27 709 298
141 361 141
765 629 735
358 552 241
687 470 -117
829 524 -969
863 451 -263
171 214 38
362 533 -355
929 63 -578
400 12 -685
181 152 -823
654 851 533
386 820 -475
93 423 -780
424 542 638
841 39 -267
298 310 -254
869 465 -312
374 401 -486
114 219 573
51 342 -147
29 814 -683
728 687 -371
22 477 -448
710 920 -180
75 171 -299
917 305 764
548 54 -607
464 344 750
74 834 694
270 438 -49
457 831 19
256 461 -213
785 558 -577
336 790 -822
22 85 452
645 506 122
698 662 -830
355 908 135
358 848 32
601 118 914
233 624 301
549 516 -314
532 779 645
876 481 926
652 656 -933
155 564 -933
616 839 745
647 246 -859
233 460 329
352 752 768
438 54 17
774 708 -827
817 196 -495
793 801 -743
812 516 -694
703 842 650
926 894 903
96 836 -120
272 294 812
367 522 -122
510 704 -690
874 209 -794
571 272 -967
913 664 753
800 617 128
824 654 -677
934 627 516
401 748 -318
261 544 -593
379 422 123
507 649 403
204 339 -657
647 572 232
488 503 285
560 379 751
683 223 449
833 730 -62
316 589 -535
521 280 362
676 233 717
745 236 -165
695 463 754
242 356 -973
360 244 677
354 717 -577
299 451 497
931 352 -942
245 14 -593
346 919 355
617 353 427
93 752 -663
328 881 -600
662 477 -928
418 470 -493
456 846 61
13 495 -560
754 863 357
761 842 -47
883 626 -278
146 737 625
648 439 960
319 704 -220
851 765 456
389 584 -700
446 730 -49
692 204 984
401 788 -72
729 296 711
392 199 -275
683 534 732
321 869 -123
206 288 -337
657 468 875
515 567 -29
325 439 -158
936 19 -910
58 499 -717
627 57 -373
167 326 47
74 794 583
133 428 -384
561 290 105
579 652 -514
606 767 546
902 118 -808
525 145 998
650 110 341
521 832 204
423 845 250
492 169 -105
287 195 935
341 835 650
872 463 -546
653 869 348
875 185 -75
184 257 993
457 314 -82
472 235 -713
202 631 -937
712 571 -428
436 579 -379
833 448 924
26 586 843
275 591 882
2 460 -913
280 230 -177
836 393 -593
192 191 -827
767 809 189
341 195 -457
808 300 633
175 387 661
546 651 -175
866 885 -519
761 656 227
389 427 -685
900 63 -975
909 324 -51
289 362 165
282 745 50
86 844 -539
92 621 42
543 235 92
596 365 661
376 613 -816
18 464 769
83 222 647
455 746 -152
486 744 228
50 285 -493
585 355 -889
400 897 547
525 447 -102
893 97 -262
523 326 432
533 169 104
414 168 810
791 629 -419
237 934 -530
516 38 -631
694 77 9
274 336 -423
78 723 123
370 475 -323
200 194 -465
112 220 566
106 906 234
906 427 468
8 300 -384
662 118 461
289 122 -579
212 182 -989
222 666 144
747 155 829
346 706 610
258 655 -730
876 144 544
136 704 -906
342 331 759
891 302 -886
378 603 -641
594 662 300
742 688 511
273 727 916
701 869 620
424 521 -822
648 125 -894
609 750 385
345 124 -947
230 745 906
329 892 65
308 176 931
819 381 -657
165 221 107
828 784 587
12 373 -177
263 356 -148
4 461 -759
764 567 421
872 674 359
197 847 915
803 280 737
808 213 -790
836 660 -445
813 686 377
624 555 362
188 181 603
28 743 -841
335 711 -342
258 539 86
280 478 355
279 805 -192
432 263 -387
200 523 -512
646 858 439
574 847 -812
705 166 -361
718 330 78
652 708 200
355 95 -847
117 481 822
805 27 682
559 49 501
614 796 -200
423 281 823
168 79 -423
732 764 675
906 276 -410
311 208 -186
313 880 868
129 629 357
364 605 -805
251 557 -463
886 36 324
785 420 -194
816 835 -236
903 55 -468
392 105 -821
273 438 550
756 671 -94
453 492 858
218 83 -787
401 815 16
785 412 592
9 39 200
838 213 487
347 714 -131
349 619 703
744 585 50
601 822 -249
560 905 -691
507 78 -380
712 325 -482
732 693 255
862 789 563
896 711 -606
293 535 -546
20 614 315
598 188 -412
748 14 554
12 273 -357
21 555 -265
574 627 329
422 493 -36
840 36 818
236 874 51
590 223 -511
687 637 -185
71 217 -883
113 756 -510
218 522 -614
304 165 -424
613 936 -340
197 262 839
387 766 -789
178 547 943
886 623 837
281 449 -855
360 897 -14
23 290 112
670 344 -932
577 41 -83
168 315 354
86 907 -997
151 875 -227
7 49 -240
224 331 351
493 546 -899
812 727 -718
445 572 -204
523 888 605
698 170 41
806 490 548
908 849 376
494 392 984
547 747 631
797 449 -142
264 474 203
56 556 458
572 817 623
617 579 708
742 288 -416
918 541 817
534 607 -872
253 643 -875
571 434 -622
880 514 311
133 273 569
837 894 617
902 895 103
889 584 830
171 921 84
478 324 317
27 263 858
470 634 433
681 170 180
315 498 -827
838 704 829
514 536 967
902 259 113
425 46 363
933 564 135
385 478 382
69 186 383
847 543 4
538 318 -697
885 84 -404
550 543 638
573 820 -117
670 454 -5
283 677 500
685 24 -472
256 841 229
669 924 321
563 414 415
301 245 625
285 499 656
33 614 -11
212 111 -99
784 571 553
405 315 310
210 42 342
941 343 816
191 194 760
351 126 -170
611 931 -574
5 666 -666
448 454 -779
210 543 496
334 381 59
409 393 -893
219 398 -712
464 608 179
229 786 904
741 800 -11
89 657 -555
904 914
334 344 880
85 355 -477
634 692 -300
221 361 -253
41 516 -146
783 305 252
420 174 -801
862 474 691
520 656 244
246 17 600
209 516 -860
565 836 421
605 663 70
493 472 238
798 456 998
776 815 -888
4 754 -788
732 319 -411
53 578 -959
735 372 -100
196 264 418
642 516 945
79 593 -75
69 879 956
702 7 301
62 902 -275
8 105 493
22 382 31
683 312 807
31 596 337
111 605 863
671 740 -440
350 572 233
749 9 359
398 765 823
384 516 -996
128 855 -755
613 869 414
428 893 -515
735 668 -100
649 449 42
48 63 865
671 518 12
289 567 56
484 121 442
56 797 -904
884 292 973
409 498 -361
588 54 62
843 852 226
397 701 164
603 772 -282
180 746 -965
393 607 452
240 375 -525
570 711 267
428 373 -54
514 442 -339
203 754 -715
49 675 -127
790 168 -636
119 165 718
66 78 248
111 304 188
771 329 442
855 252 -725
36 25 -628
34 312 -30
574 414 -937
750 492 -482
753 185 -735
407 441 910
429 419 -657
220 640 -334
259 468 -707
628 741 314
319 89 -61
100 827 761
257 160 900
285 87 -981
828 297 23
798 303 -522
3 20 -699
57 423 731
752 408 555
280 131 73
853 509 443
145 692 279
265 871 -573
752 107 12
209 807 334
539 90 -660
323 603 -424
376 129 79
868 513 -817
692 700 -107
82 405 -854
21 533 -634
725 843 -818
166 814 -256
481 608 -809
343 649 -926
663 503 480
897 201 -975
361 772 -52
754 579 138
201 14 337
171 361 -405
781 67 -567
655 292 992
315 533 -852
560 748 -547
447 553 -866
450 234 287
648 880 -217
9 584 405
502 781 -686
20 381 805
452 122 170
873 75 379
48 180 232
588 768 106
500 725 763
383 742 -520
616 846 262
176 854 -449
666 622 878
173 593 697
138 772 902
649 645 511
847 708 726
346 753 165
66 96 221
117 411 994
852 512 -323
143 102 -90
215 684 292
733 482 -815
364 34 -497
666 578 -790
369 450 -995
34 677 -554
549 165 -808
757 795 -209
543 6 -560
198 421 -133
652 516 -382
206 74 -355
510 39 -358
398 628 -323
811 754 -523
14 29 -824
205 291 -128
803 500 566
169 660 -647
879 860 196
322 282 -256
690 270 777
201 398 588
481 12 -878
471 630 -521
845 745 556
147 882 584
591 641 85
681 334 817
107 142 946
502 776 500
115 239 799
277 602 828
730 780 542
875 669 -755
46 165 -870
633 462 895
2 623 -470
427 444 962
209 157 -219
425 599 -856
427 222 447
315 284 -124
407 861 245
283 187 -433
528 77 253
535 757 14
662 13 63
554 822 -271
66 634 -170
518 687 -19
818 649 476
535 223 393
475 382 293
475 236 -743
779 713 868
817 439 620
426 304 358
838 804 -853
653 201 -72
161 740 -86
796 806 978
291 204 -210
708 407 -787
811 540 504
67 567 -212
872 505 -594
299 769 -413
117 360 944
1 570 -731
415 776 -203
844 710 -166
784 259 -443
588 765 534
689 841 624
663 540 66
210 399 135
723 132 426
664 256 -925
846 391 -786
251 345 -384
785 463 -168
820 195 620
16 713 23
414 860 398
471 388 882
644 459 -362
838 556 -797
393 773 -399
564 784 424
784 232 -122
490 323 881
344 742 -316
675 895 87
455 406 343
319 618 10
507 598 444
355 295 -507
755 341 -769
409 795 -838
704 357 -251
385 809 196
318 521 454
238 182 -366
