9029 27641
6174 5617 -122
1046 6116 206
6587 7568 135
5111 4897 -515
8996 2357 658
871 1148 559
896 5329 652
5684 470 -568
3940 3756 336
4590 4241 -954
841 6999 20
584 7041 -352
1211 3187 661
8065 716 14
8984 6141 275
4834 5924 79
8659 4899 -982
6871 4024 -895
6896 6371 596
4210 3285 814
3617 7470 301
7199 506 -882
3137 4479 -785
4879 6301 -527
8036 2913 121
8412 1931 -364
6744 1880 -969
8616 2770 -810
486 6452 -706
8582 8074 -169
7910 4245 -517
4017 3316 -897
5713 1708 33
869 8400 936
8226 6084 803
885 4880 759
4501 5733 878
4192 2408 -890
865 267 -520
4377 1307 90
2594 3970 217
4158 7395 -921
1748 1090 608
5879 1588 -732
7048 2656 -91
6750 2627 977
1469 1084 847
40 7567 -235
4398 7811 163
8356 5404 -74
1166 3034 296
5611 3289 116
80 2772 393
7150 4437 -17
4820 573 592
683 7719 -762
7057 4347 749
8137 1486 146
7340 2993 -247
876 5107 307
7284 2455 1000
5328 21 -84
2352 7505 138
7877 4560 863
4861 801 -259
5644 6218 875
7684 4611 41
8023 1461 90
4212 6497 273
5724 2546 157
3963 4369 315
5174 7126 -110
4095 1160 -749
6690 592 -311
4236 4009 728
1668 4686 -198
277 2593 -115
511 6035 -742
2068 7903 766
7203 7288 186
4259 7246 727
3175 1995 565
1275 6403 374
872 3288 603
2542 126 -953
3139 7635 -18
548 8110 90
2099 6996 555
4089 1593 -867
1072 6839 -555
6109 3338 260
1132 4170 -510
1132 5007 -794
5683 3740 -859
5683 4880 -416
5728 1430 935
3588 5520 18
5185 645 -290
7346 65 -711
4231 928 -701
321 5626 -762
4876 8614 -21
3031 8832 -510
1280 7762 -781
2000 8867 842
4340 2930 -231
1268 7398 -645
6082 1330 -124
5805 350 962
1589 1118 748
2037 8653 258
324 8270 -288
5056 4336 967
1381 2222 174
4283 8947 825
5183 6536 416
8318 2028 887
2712 2272 -257
6960 3099 -983
8250 1196 759
7736 7065 -453
3622 7719 -687
4491 7828 -818
4882 243 -798
8623 2584 768
1697 6581 -802
3555 6217 1000
7306 7213 641
4686 2379 -632
7636 1207 693
7943 6611 110
1212 1444 854
3455 283 786
299 6065 -815
2515 5950 -493
4259 2745 675
4284 5404 38
7013 8905 530
1314 7077 524
138 684 13
6803 605 933
5038 3846 -494
6193 4748 -130
8272 4584 -853
26 4462 540
2986 3015 -770
4154 3715 -740
808 6384 -222
1734 6828 -482
3278 2148 885
1475 688 647
3077 8147 345
5188 1304 858
7645 1463 -213
4927 3463 -350
7307 6392 34
1874 1569 -576
2710 8927 857
2653 7027 -65
3636 694 -744
594 5814 674
6685 8462 -327
8683 7729 -608
6973 7541 980
5698 6053 622
76 3234 -620
3585 5929 -490
3544 2735 4
2486 4817 -356
4229 2253 338
7397 4259 803
3496 8148 -420
8032 6610 -551
7536 1052 621
5518 1557 -949
8885 6066 -307
4007 5950 112
6608 1362 638
2107 154 555
1895 2505 899
6894 5545 973
1142 4143 895
7514 223 785
4571 5579 -623
591 2671 983
1125 8084 -265
263 2096 431
5917 2346 -546
3741 725 -367
8042 4862 401
8948 4951 671
7386 4797 -762
27 7622 -860
3563 8304 558
5309 3904 -727
4870 3765 17
3976 3634 -717
4933 443 203
8192 1455 -504
5163 4683 -147
1326 862 483
6840 8316 980
7196 6355 551
4888 8789 138
7082 7413 -844
3989 7529 785
6100 2664 -502
265 5293 -938
6112 1951 -913
8846 641 993
8304 7448 -998
2932 3316 -870
8817 6826 865
7755 2890 -237
440 2231 903
1722 1776 -445
3473 4789 726
5313 6833 -137
3209 881 -743
4031 4923 -17
5256 3595 -860
7254 6359 -890
4111 2164 65
6975 5027 -804
7126 8959 -460
5459 3021 910
7615 7955 -391
2922 3236 -734
4809 2289 203
157 1789 -56
2138 5898 8
3439 3557 -89
7501 3956 650
7346 8821 357
3872 3510 411
4020 446 910
8117 9012 318
4767 3666 -240
3904 4859 594
2830 3245 569
5097 2962 -434
2740 5375 838
4292 7549 450
3368 3568 -803
5073 5431 -174
5542 4262 892
6520 1812 -218
4524 2387 -278
2778 375 -199
475 6833 715
89 845 240
7218 4000 -855
5322 2699 -699
1761 6892 345
6599 7733 -286
1281 6181 996
1815 8336 448
180 226 239
7515 667 -166
1686 2189 -31
7238 1241 -799
5176 3745 -987
3762 7247 -660
8348 8772 948
8310 2646 -765
4498 815 -417
8890 3765 -314
8944 3703 785
7188 705 -827
2195 8085 817
1114 2025 -66
621 5736 -851
3116 4995 -269
6240 4927 -735
2561 70 912
579 3505 822
3401 6292 678
6879 7332 -14
7772 644 320
8091 203 -933
2678 4166 523
4510 8901 -854
5314 4800 88
4130 3560 -570
5857 2441 769
1084 2814 6
8840 3650 -691
7200 2972 -789
7468 6523 -192
1606 108 904
8193 8990 -737
390 6050 969
5779 7411 -910
3032 5305 53
1581 5438 -478
5181 6516 -801
2596 8447 442
3580 8642 943
1541 1690 414
8154 2549 366
8595 3182 196
2445 3193 -227
882 8407 -964
3106 678 690
7087 3491 -152
8763 6705 -589
6103 2300 -400
1106 3394 328
8960 2106 -667
636 116 -274
3146 1809 -266
6024 1526 98
2976 7669 697
6229 6990 144
7911 8635 -993
8422 5553 260
1623 258 335
1997 7910 478
2396 8738 -784
2423 6890 -146
6317 3163 -712
2907 6965 649
3904 3373 -28
7401 1824 599
1424 4183 -355
1305 3827 -443
407 8158 -836
6338 3363 710
6241 6812 -958
1094 6931 234
7505 4663 -255
3412 5898 -781
4297 7767 779
3226 5938 -533
7175 6616 -915
6809 7163 -682
3503 8675 198
321 3289 406
3176 6525 562
2335 479 129
2589 887 922
6211 2437 -998
190 5893 -95
1931 5196 826
8161 497 553
4454 3978 -335
4966 864 -166
2753 7969 -557
4760 991 598
124 8580 -536
2628 2525 -490
557 6828 -842
5672 1088 426
3560 1178 922
3471 1750 404
2282 4152 -455
225 4841 -858
3330 1053 137
5380 7102 -183
6649 3922 931
6328 4794 -874
1903 5365 626
2995 1102 -279
1094 4510 -579
3161 6345 594
8277 5036 733
7465 6596 974
7006 7033 -98
7701 7951 -726
7386 3508 -56
7275 5358 -90
7154 8447 -633
1471 8106 -433
6128 6869 823
7420 5895 669
3117 3629 396
468 1618 -340
2514 7776 -851
8500 8230 479
5112 2292 880
5491 5076 -209
7108 5679 659
1813 4776 -495
1161 5122 616
4191 4408 362
7248 4507 -599
3055 5834 -115
1992 4084 -50
5381 1599 -897
182 507 -860
1761 6741 130
4705 3735 991
7986 5785 -66
4429 2288 862
2160 3563 -207
4694 1561 901
6573 8454 -60
5156 3107 -16
8539 1805 -280
1199 4959 475
1679 2349 759
532 1042 946
894 5583 483
6116 4323 408
5300 397 757
3796 1884 462
6316 8334 -543
3298 1432 786
3366 2826 -349
2090 3200 -593
2411 892 -805
2650 6483 -71
3806 7417 -349
5472 8407 766
6782 8447 -453
6696 3205 712
6785 5535 -711
1290 552 -416
1053 7294 238
2306 3273 -167
2022 7214 -230
527 8577 -417
6405 7165 -856
7898 8333 204
8516 6529 57
1537 8465 -37
1488 2216 -391
6634 138 306
4916 8661 864
1718 7215 361
8286 7092 228
1435 7707 -941
743 6176 41
4253 7443 325
1485 1479 -709
1962 4778 -72
7150 5360 -316
8455 1224 -79
5782 2093 981
7460 1293 315
7430 1043 434
1471 2389 142
2196 5533 821
5110 5027 -55
8310 7427 700
6503 7415 -937
4100 455 359
6419 6643 -363
497 3488 -759
3709 3864 444
7297 1024 -14
6900 1352 -751
3892 3275 -791
2852 4658 240
560 8020 -867
5287 1293 -524
2418 7500 -584
1732 826 -294
913 835 -171
3985 5973 887
6545 142 -465
2454 4490 -275
7081 5449 -135
3350 3439 109
2665 5025 -280
1730 99 -664
3664 2018 -222
162 7031 -41
1861 142 307
6165 4732 -701
8293 4490 457
3700 6104 -223
6488 7594 -104
2232 5899 418
2213 312 -527
611 6354 -926
8809 7484 256
8782 7003 -564
5847 3105 160
5942 5957 844
3815 7446 -678
4197 4323 375
7917 3156 -527
3854 5592 859
7257 8840 93
5450 6021 636
8964 5901 484
5373 5861 -376
4218 622 644
248 2532 789
5352 1554 -564
8880 1327 -909
4506 7428 -608
99 1011 967
1702 6799 617
4927 3174 539
2082 1309 931
5084 1658 -523
599 8542 531
9013 917 510
5447 8858 -490
6539 2988 417
7848 4665 196
2842 2583 819
6010 6123 221
658 1819 -261
3934 7486 -401
3380 1889 -981
3602 292 -897
1419 8669 -169
5527 2700 985
1323 7429 831
8222 1757 -644
2684 3608 954
6989 7982 -336
2429 7941 583
3724 8183 -160
5833 8800 -845
4542 3217 -518
5774 5387 -395
1484 887 474
5274 1413 -585
6620 621 1000
667 2921 393
1792 3147 75
5508 873 815
4587 2833 -225
6529 332 411
6888 1940 -296
3123 5807 676
6138 8882 -266
8423 2446 -268
1798 8749 724
3825 3107 -940
9025 1775 -437
5300 7772 403
5502 3189 -291
4894 4084 150
1080 471 823
7188 8602 -837
4553 1723 186
2775 613 947
5649 8466 -765
2445 2128 364
4795 1288 535
6251 8945 601
1129 5651 381
832 5639 -896
1997 1668 -570
1163 5389 -548
511 7619 -792
8939 7032 -564
4824 5805 -259
5085 5966 -714
8947 4492 -738
531 5869 197
8736 5938 -612
1338 8730 965
4952 301 616
45 7280 -928
2558 6409 -997
6938 5116 -63
3157 3309 -894
570 3930 -521
7321 1264 17
4873 3322 -347
5087 353 -376
1778 4791 -614
2958 348 19
5225 1650 -415
3022 2864 -137
4694 3850 -113
2906 1122 882
8948 8039 669
2555 719 648
5032 5644 -881
1118 5989 817
1852 3896 -307
3724 5438 -709
153 7145 -577
4553 1508 635
4968 4658 805
3291 4515 960
5680 6380 -938
3944 2848 -507
8253 969 -797
8006 5804 72
4035 3462 551
2961 1380 872
1198 323 613
262 7624 706
2285 1545 222
6774 6753 45
1561 8387 -86
5769 4526 198
6426 5959 338
6990 3460 -980
3798 2966 -461
6105 4424 -100
5401 6338 719
276 9013 -823
3419 5424 70
7658 5556 -877
2308 5214 96
6939 5756 -972
3058 1049 606
3531 3452 -30
3113 6418 779
6979 6251 967
1300 1049 -641
1953 6745 -690
8831 5974 618
29 2134 476
227 3187 712
2270 5880 -221
585 5723 -858
6168 6527 -730
7547 3460 956
7734 4899 736
3684 865 235
8902 8560 -851
5056 3107 -769
6464 5057 -893
8536 6153 -822
4121 5795 -49
5761 2348 -904
2282 6547 -11
6962 1496 -531
8980 121 -61
8631 874 427
2956 140 471
5224 8737 867
7672 1584 425
7966 62 524
5195 6629 -745
8154 2580 -302
1319 7210 41
8677 1465 -872
6684 3200 974
4542 8737 654
5002 419 -546
6151 5907 66
7090 3445 -866
5081 7718 771
3041 8778 -267
1914 1097 -169
335 4894 313
4785 5949 -959
1174 2565 110
2923 474 741
4578 3081 220
3658 5340 159
5632 998 575
2396 825 -313
6832 5651 -832
1734 4719 -84
6258 1930 -744
903 4972 896
4222 7661 -647
847 2702 223
6167 7893 -65
4344 5676 -781
5302 1840 -599
8215 6190 677
7774 2444 -11
5197 4910 962
6313 2712 -295
3163 6290 -771
1997 5465 411
3080 8201 -436
6029 7947 482
7502 3826 -53
8280 7147 943
3541 7864 -531
6209 7656 895
4900 8959 235
5585 7541 816
6820 4696 -558
8613 1584 -639
6396 6548 58
1993 419 -538
5421 6339 -253
7999 7139 -983
5533 7034 71
6190 310 146
4584 538 861
7944 4607 -887
5482 5917 105
36 6245 536
594 5435 731
7366 2234 -277
3628 7196 -392
7725 7518 579
7589 489 215
3942 8465 -132
958 2647 -112
8930 1233 -985
1959 7753 -701
6563 1304 -252
6021 7378 734
8459 8849 625
6110 4756 -191
7184 8742 314
77 2403 494
4043 9008 -78
6966 7899 -826
1888 315 470
993 7404 890
5027 8424 627
1197 6439 77
73 1232 -150
8769 5591 -354
4938 4512 845
5285 8918 -241
4167 3960 112
5020 6565 106
8202 5221 -664
4197 8246 -33
8635 4616 -521
7760 2002 -16
623 8065 -651
344 4158 660
6406 854 -420
125 6717 -483
1720 55 906
6411 2066 127
8037 1189 -772
753 5222 -603
8421 8387 917
6643 6112 926
8837 430 -151
2068 382 279
5411 3841 261
5178 5478 464
1132 4173 -845
5756 2061 -280
6828 8352 -193
6683 4271 882
5331 8896 490
1707 2836 362
7633 2344 -282
7574 2545 -221
3300 4576 -734
184 6095 468
6571 6510 -200
7025 530 -320
6847 7682 498
1126 1425 -438
153 2921 -57
5761 484 878
1809 3247 -396
7629 7847 -581
3762 6173 147
31 1904 332
4946 3784 682
8326 1064 268
5077 3693 -62
1763 5859 -597
7529 111 -822
8572 7596 946
4493 5174 637
5941 1391 902
6196 139 -140
8216 732 -950
2073 2488 -411
6938 197 -758
4486 968 -331
5240 7569 451
3514 7784 -611
7814 7811 465
1614 7943 -416
6744 6472 215
6776 3455 -842
5382 1717 -626
423 8622 -584
1144 8113 -399
7777 8056 -62
3620 802 -182
3384 261 -576
7307 1804 623
6665 1873 118
3293 6659 206
3894 2515 -287
7053 7449 300
4405 3903 665
9027 692 133
5897 2371 50
2726 7151 57
6466 7104 759
6786 4804 -68
4843 4554 210
6123 8729 -162
7241 942 606
2894 4275 814
5954 7555 -743
1468 1788 -546
5891 3562 466
7483 653 21
4742 4083 -684
5915 2333 857
8323 7354 -923
3580 212 437
8250 9010 -752
5604 3599 -415
193 8693 -812
879 6854 -875
3935 7071 583
309 7870 -485
7184 2376 612
4751 4031 27
3176 1808 102
7154 5837 -249
8243 7076 745
1025 8976 161
3429 7104 -316
4832 1966 -763
221 8154 -88
3957 5858 841
1197 8019 74
3847 7961 661
4841 7654 -999
3318 3169 -305
7181 8698 953
8345 5040 -382
3949 6616 -685
321 1950 920
2254 473 307
5870 2691 395
8086 3407 647
4943 1525 719
312 3190 550
3916 5736 -775
2533 2575 -656
1235 1901 -664
5940 3909 -408
7167 846 -632
4521 6647 -656
555 2308 940
7102 6907 975
3573 2721 890
1950 1304 753
8340 4600 -555
970 5101 -186
8093 6985 118
1342 3643 -601
4482 7622 -639
5006 207 850
3205 1951 932
5797 4401 762
5586 8938 -372
8353 4237 174
4541 4053 -896
3964 7881 -524
3830 8055 827
6548 6531 -680
96 6779 804
5008 5333 315
3921 7797 -734
3867 8685 -738
3066 1443 -925
3851 7066 -521
6074 2893 932
1948 1084 -240
3003 8964 808
7329 605 528
8937 5757 39
7997 1012 -960
4041 3266 -825
233 3133 168
8073 6161 267
8727 8331 -101
5278 3859 881
1656 7111 974
7900 4680 -786
3297 2914 518
3716 1930 933
2207 4311 743
5823 398 -889
3010 7596 -751
8022 1840 343
4946 4670 876
2685 2803 707
8713 7041 915
8140 2765 627
583 1716 -46
4712 5922 -164
4572 3409 153
6812 2437 717
7495 3880 456
380 1403 -347
220 5455 -892
3467 773 569
4782 6889 -869
7056 8017 257
7188 8935 -390
4347 4390 40
1420 3577 -250
4966 233 34
4194 8607 -828
7921 6458 -756
3749 4261 -118
7011 7936 345
4434 609 990
6813 675 696
3253 8784 -498
5167 5954 -971
6552 1360 964
7156 724 -559
3450 2043 -982
5282 5637 4
7935 3620 77
391 714 66
1871 6148 -307
2366 4552 760
5707 2374 177
5346 3381 -630
5787 1022 -695
2419 4616 -166
941 3454 233
5125 7847 -128
8533 3765 -915
6384 8407 665
8317 4706 -486
5480 7786 -391
6894 3382 463
6475 4936 131
1250 1585 -760
4886 209 -523
4404 2536 204
3444 8170 732
6878 304 -666
2472 3936 702
2730 2224 860
2413 1155 -533
4447 1117 800
8418 4092 797
4870 1143 -689
3911 4492 -337
8755 4299 955
8292 3144 -724
1424 7066 455
7029 5571 922
4729 2518 -543
2956 2470 -696
1383 1001 -877
2222 3143 362
4866 4847 -923
8240 2291 865
3830 7048 -922
4408 3289 842
6134 4745 181
4167 7475 990
5605 843 930
4724 6379 -926
8404 5311 -277
5534 5314 -506
5564 220 242
4068 4750 -34
2830 6149 -589
3824 4111 -842
3559 5131 59
4520 7465 285
7946 7862 575
6986 7712 443
2372 7840 -968
5611 7210 619
7149 6371 587
3447 2930 -675
8779 1525 817
1953 5575 90
6312 4603 -136
8870 737 -365
5500 775 966
7792 5040 -325
5309 96 93
6702 6981 572
1830 8906 -162
2156 7095 -485
1366 6935 -108
7478 1433 13
3795 8176 600
1335 4187 647
2979 5507 467
1054 8471 705
4741 7863 643
6828 6528 785
2210 4070 63
2463 3868 -441
1784 8926 475
5885 8395 -898
6040 6900 -189
8218 646 -964
3454 4493 -778
4994 9005 15
1478 5340 377
8305 2031 604
8866 5350 541
8731 6124 405
7796 6799 -50
1791 8402 157
1606 4526 -269
3336 6071 899
7048 4856 525
4005 5403 -854
6677 7980 -649
3483 5421 -828
98 1627 -267
6048 8996 -989
5475 1851 721
6785 1741 -795
8850 3184 -920
2597 1088 -470
8534 39 372
6569 4371 202
4227 1669 -638
5758 3988 429
1137 2485 288
4407 6603 -927
1078 7450 -634
7486 3120 897
3348 6633 -644
7311 8259 785
4037 5441 -977
4466 7686 268
4695 5567 49
605 6203 924
5887 1018 -494
3327 4011 -833
2920 4262 370
1489 6751 -977
1041 3923 -484
5436 2464 -680
8768 8887 315
1491 6074 361
2696 7252 -9
1678 5694 706
3696 5742 306
847 8789 -204
5016 2397 853
7948 8007 351
7671 8215 -333
8022 6684 20
1825 2580 -104
7779 4512 -613
3533 4377 710
5550 6262 -101
6541 7316 -274
3140 7945 47
8928 8158 831
2284 6407 -510
5401 8933 643
2971 5887 402
3252 5932 697
5854 1057 -175
765 3055 -59
1743 1690 936
477 293 493
2377 6442 -643
1873 3182 -729
1505 2026 -812
3126 4901 677
4034 7833 -84
3241 6585 238
8063 2289 566
5118 5168 403
2297 3539 -624
934 638 -561
6485 1810 -27
5182 2704 -777
7127 513 471
7895 4771 212
6519 2295 212
2522 5240 154
2159 6942 -103
1303 5223 224
7621 3194 469
8947 2402 380
4017 1459 -834
6898 7693 961
7588 5095 824
7275 7757 -825
907 1304 -434
7319 5183 20
2336 7858 613
3624 4472 -755
3356 1846 702
6626 644 -31
4098 6964 -923
1359 1306 -598
7466 8374 -44
397 7219 370
3332 1965 -939
7575 4301 283
7725 1918 233
8032 1430 -882
8503 958 -675
4673 7901 -429
4243 6649 -285
1922 4722 409
1275 3066 -608
4145 5200 323
8801 3778 479
127 2666 626
4436 1910 443
7459 4020 -606
7151 8178 66
8234 7783 663
1724 448 -931
3816 989 -376
8162 7299 -407
4411 1633 -24
2227 7555 627
7629 4529 -120
383 8894 -333
4135 4931 634
3472 8035 495
6597 5228 -10
5795 4171 -334
1107 1986 -76
5158 2394 -234
4772 3747 -586
124 487 541
1369 1100 -785
443 6551 -828
6481 3531 81
2904 7062 302
3920 2501 732
4240 7002 -316
8628 316 -746
2180 5896 -556
5482 6917 436
2077 4403 802
2771 6795 -583
5179 222 778
3376 2835 857
1657 5157 273
7321 5571 316
7386 5908 561
5386 4972 348
6837 8258 -59
3480 8538 45
8344 7420 865
1676 3789 -821
3161 1549 671
1729 1437 725
3880 5234 324
1782 1667 -241
8868 8494 296
5206 4840 -738
1659 7901 -870
2392 951 -900
2795 2455 -939
3320 7524 55
4228 5918 -149
8448 1036 -473
4702 332 861
2347 5987 919
5425 553 652
2521 3700 -62
5197 8719 734
1718 8623 748
6544 7738 377
3198 5870 646
7689 1670 887
2660 2795 -778
837 6036 873
4178 4597 942
172 1352 -714
6691 8599 -71
3765 2260 -927
8748 2755 840
8169 7423 402
4465 1333 -214
3035 2245 336
689 5675 715
4897 3923 268
1510 5442 82
5674 1799 8
7805 8545 -689
2444 7825 757
5604 6988 -753
4092 2059 -254
8691 8726 461
844 4571 -849
6729 8096 -878
401 4195 662
2696 6616 580
3667 3570 209
300 3102 -532
5574 1874 383
5596 564 -662
3225 1068 464
1662 4396 798
563 8795 35
5764 5173 -984
794 8146 929
575 3276 975
3590 3189 239
1242 7253 -935
6776 8378 -582
4429 2324 144
8443 310 -209
7488 1772 -725
3428 281 122
6260 2746 537
2625 6448 897
6342 5352 688
3221 2083 328
5009 6696 -944
6979 8567 -607
1262 203 843
4313 6892 856
7297 4667 710
9002 1539 468
6047 5500 205
7425 5339 -859
2107 4795 -841
5608 8746 609
5440 4252 -89
5258 8939 798
7473 6665 801
1628 4298 337
7612 2474 724
3804 7205 428
6056 5945 432
681 2979 -633
8359 1068 550
384 2186 -781
311 720 -740
7825 7383 -685
6126 2479 -953
848 3325 -217
4373 7039 13
4804 5920 -222
8921 6165 -349
8056 8071 733
7327 6068 331
5621 7100 573
4294 4872 825
4490 5866 -398
3152 5545 932
2805 2874 759
8455 3346 -240
6480 4778 -252
3290 5869 -566
968 648 -577
2991 4147 711
3608 5522 319
370 3945 -109
3165 6805 -744
480 536 -311
3585 4484 -283
2583 97 -939
8317 8777 -208
5256 3245 -569
3598 8255 -644
1282 2777 -208
7817 9019 -838
4756 5132 288
119 7166 -83
3678 1332 339
5421 3381 -828
8023 3313 -46
3674 1827 -873
6663 7603 523
3273 8865 -494
8479 1148 761
8722 3362 -185
3318 6222 -984
1969 8047 -421
7281 2680 396
2317 876 -105
4066 2967 -834
2078 681 719
8852 1531 -910
7128 5436 -712
4425 1382 -484
3015 6701 -113
4105 8434 -402
2227 2836 264
2122 5033 799
8496 6480 -543
3314 5096 -728
1509 92 993
6371 3757 -704
8844 6915 913
3712 8985 905
8484 5488 285
8046 3098 955
1858 2526 382
8610 259 -897
4718 5235 530
8644 4523 -434
4004 7095 668
6183 706 243
3374 22 -856
8655 996 -749
7663 6487 699
8939 1119 731
1285 4500 518
7511 7157 520
8950 8734 -984
4786 6398 841
8564 2989 -38
8913 3898 649
355 1650 -185
4513 3425 614
8238 4606 6
991 6846 852
3357 1841 199
6188 2382 -71
2872 5879 481
5331 1626 230
2479 3867 -375
7853 3292 73
6735 1826 -584
671 6787 800
4283 4753 102
8048 1313 -208
2856 5328 -988
961 6933 -653
3191 2390 955
3570 4534 104
7896 3646 -820
7739 7291 569
1971 1760 982
1634 7938 997
62 6493 -846
8077 8151 -961
2774 6320 -426
4816 3391 635
7866 932 310
1194 115 -847
1107 6619 -811
4291 2901 608
3547 4348 -29
5614 3797 238
4678 6375 -205
194 8399 829
6266 3545 -292
5756 472 -852
5659 7821 142
2456 1058 -248
4680 6090 430
7030 8936 -253
7774 2036 -260
5486 4308 -398
5947 3740 -9
6564 760 -358
2968 1756 723
1296 3454 18
2962 630 923
4277 8538 652
1387 144 -469
8702 4851 -294
4586 6720 920
7545 8883 628
2803 3211 667
2915 8069 -451
3715 2654 -692
7522 1360 237
5249 4993 -114
6372 6267 422
549 5374 -162
1734 3841 -134
4621 5152 -503
8008 6585 500
5134 6154 -755
6464 526 -836
5840 3335 398
8745 8021 -880
3053 8132 -949
6504 4644 -53
7897 4843 -942
4590 2681 -76
2779 5623 -169
312 3427 67
7888 6267 673
2621 2754 -15
6152 486 737
1375 4693 34
4389 5974 -313
8040 5767 264
62 4892 526
2988 1081 725
2635 7986 -222
4696 5168 -835
1801 8350 581
4789 337 691
1729 7061 119
2100 674 156
5981 3111 413
5689 5163 -1000
7097 7361 247
8721 4442 -283
44 36 47
8252 5597 735
6757 1220 788
5496 2182 -495
4940 8726 -502
6910 194 834
8439 4846 601
4098 619 214
1079 679 -352
7785 4377 -660
3723 7171 -554
7875 1899 384
4598 6106 899
3192 4624 -212
2181 3329 -374
6541 8682 332
560 378 186
2406 8126 -596
5956 3264 726
4534 6040 48
1083 3736 430
7110 2765 643
2631 1810 13
3544 5985 886
6849 2147 188
1170 2756 -423
5317 3815 906
2648 744 827
4794 7167 -277
2053 2077 468
3323 5511 -474
1244 5742 -861
7302 3884 -138
6825 4425 -364
8958 4938 460
6868 316 101
8522 4443 688
7168 1436 750
8778 4224 842
2714 5863 118
8284 4128 802
8762 2128 144
5208 3001 -871
803 6897 -981
8938 3452 206
7543 1723 -458
8973 8432 739
7108 4195 941
3314 7205 -365
1964 1881 712
3172 2005 -442
2317 7764 183
3020 6473 -150
2596 7187 435
3302 7647 -600
4403 3377 -77
4905 8570 -618
7673 6824 270
5790 4568 120
3725 2791 -988
14 1840 -113
7576 1775 -747
4110 2728 -928
5781 256 274
2213 6407 930
5018 608 -645
8260 1765 517
6629 6368 -249
2988 2831 -147
1431 6119 927
4079 7069 -162
8723 8393 -428
7189 5443 520
6877 2689 268
8686 2524 581
4546 2935 76
1198 3518 -496
4600 4094 607
4242 8641 724
7931 1298 -131
560 5869 759
2410 4070 798
2233 5861 173
4570 8020 874
3544 1208 663
1093 3356 -387
3653 2152 -769
8944 2249 384
3375 2033 -282
5582 5685 -966
3053 1980 167
8454 976 584
2639 183 670
3696 3680 689
981 7912 -464
7945 6213 335
8910 5867 608
5709 1779 -612
3628 5752 -311
2986 4519 -719
170 3619 140
8467 3333 -582
5669 8767 -341
4315 2461 393
2293 5063 -448
2204 561 -264
8044 1183 583
7867 1995 -288
2420 8108 926
2915 1145 -900
3789 1336 680
2809 1189 140
2944 2223 30
2216 2340 717
6613 7178 -6
1959 4204 -556
3369 6697 248
6097 3122 -336
8129 6505 227
6863 501 -440
5211 5553 -435
8509 3548 -983
2015 724 704
4678 5687 603
7486 106 529
6766 138 -514
3550 3484 -612
3731 6707 -821
399 5752 -819
4643 367 874
1916 3804 -127
6833 584 78
1959 4423 -83
7972 6911 -109
1418 4200 -979
4365 6249 -810
3762 444 698
6150 4031 -144
4679 5688 451
6723 1989 610
3327 2149 -540
5860 3943 -26
7293 5850 -353
4110 6154 523
7902 3612 -9
6291 5751 -769
8917 6680 -72
8344 3042 -89
4823 3982 -961
8095 8758 -544
6776 2268 353
640 2731 857
2390 629 -642
1315 7681 -768
9018 1120 -306
8428 6179 295
5123 1262 249
1275 2404 -519
3925 294 -276
8581 668 -446
6677 5673 -997
5098 8201 -59
3440 6493 868
6554 5990 -222
2247 6423 37
8279 691 894
1223 6709 -381
1464 4545 -913
1678 5097 193
7023 5983 -709
224 6085 975
8200 4019 472
2651 3962 543
1829 2118 738
7740 1427 -585
7136 3408 178
787 7109 385
4074 8093 933
343 3048 -862
106 8222 748
3946 1693 -198
864 4374 -985
1310 6010 -785
4993 5163 -5
4925 8332 -304
7671 2641 146
7499 8299 110
8525 276 599
5905 5262 417
3048 4206 -661
7591 8262 23
3662 4880 931
1069 7955 -946
5799 36 907
7131 7219 -650
3597 290 884
5993 7514 646
1410 6982 -933
5914 3081 -717
8238 1686 632
5421 1669 -69
7826 3397 624
557 8454 904
260 3132 114
8314 2653 235
3258 2732 287
1832 7899 -786
3161 8022 710
1017 6189 392
7359 5048 810
3702 8590 360
4086 5989 -951
5274 3596 467
4577 7595 878
2790 280 388
8524 7018 -58
8171 8961 22
4097 4109 785
3221 416 605
7561 2974 9
8997 6048 215
8117 3187 752
1453 2210 -346
7562 6020 -405
5230 6785 -332
2899 7318 -316
7921 1814 -901
2791 7745 981
2977 7621 945
4096 1809 -5
1705 2697 689
1760 7067 370
957 7721 -796
1506 1390 -345
869 857 -616
1363 1805 -568
2472 5545 -126
6312 2000 -46
2803 1299 -715
7480 3857 -629
137 4898 697
1591 3866 281
8204 6999 812
3830 2939 782
7775 7642 -801
1981 1422 845
8208 4706 -597
1643 6549 156
2678 1775 522
4961 2737 -667
2749 6653 215
2699 2712 674
8394 7226 232
7694 5310 -96
7949 7534 722
168 694 338
6366 5400 624
5988 3963 521
8630 5859 22
2085 829 394
8147 4352 -463
227 1519 -432
3319 2163 335
1279 9024 -61
3538 3208 -986
3253 8411 451
6676 7072 402
7090 4176 146
1686 1557 342
435 1079 119
7506 8546 635
4952 8087 79
6673 939 200
3285 3119 424
3333 5084 383
2754 8495 -207
3026 8562 -254
2540 6634 725
2870 5743 -347
3627 5165 235
8332 2530 -87
6502 3123 213
4871 5124 -415
3787 7054 -587
1660 173 945
5703 8587 893
1866 2777 732
6427 4268 -781
2120 7918 320
1700 5826 760
2750 1549 -895
91 795 -271
613 1852 -348
6891 42 56
